age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40,7,1,5,0,0,0,0,3,0,119,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
29,9,1,3,0,1,1,1,2,0,34,1,999,1,1,-1.8,92.893,-46.2,1.299,5099.1,0
42,10,1,6,0,1,0,1,2,0,568,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
29,4,2,4,0,1,0,1,8,4,104,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
47,7,1,7,2,1,0,1,8,4,624,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
44,9,0,2,2,0,0,1,4,4,580,7,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
46,7,0,6,0,0,0,1,4,1,199,8,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
51,7,1,5,0,2,2,1,5,2,89,16,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,4,1,5,2,0,0,0,2,0,158,5,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
39,10,1,6,0,1,0,1,1,4,306,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
51,9,1,1,2,1,0,1,4,0,301,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
40,5,1,3,2,1,1,1,2,2,323,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
38,6,1,3,0,1,1,1,2,2,197,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
48,6,1,6,2,0,0,0,2,1,138,8,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
52,8,1,4,0,1,0,1,3,4,177,3,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0
35,7,1,5,0,0,0,1,4,3,126,4,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
22,9,1,5,0,1,0,1,4,4,143,5,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
31,5,2,6,0,0,0,1,8,4,264,2,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
32,5,1,4,0,1,0,0,7,2,48,1,999,0,0,-1.1,94.601,-49.5,0.959,4963.6,0
31,5,2,3,0,1,0,0,2,0,87,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
73,1,1,1,0,1,0,1,1,0,158,1,6,1,2,-1.8,93.075,-47.1,1.405,5099.1,0
34,9,1,4,0,1,0,0,3,0,562,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
56,7,1,7,0,0,0,0,3,4,49,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
30,6,2,6,0,2,2,1,5,0,148,2,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,0
53,9,1,7,0,1,0,1,5,2,94,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
39,5,1,6,0,1,0,0,2,0,36,6,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,5,0,6,0,0,0,0,2,3,33,4,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
42,9,1,2,2,0,0,0,2,1,99,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
46,7,1,5,0,1,0,1,8,0,61,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0
36,9,1,3,0,1,1,0,2,4,95,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,9,1,7,2,0,0,0,2,3,117,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
35,7,1,5,0,0,0,1,8,2,427,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
47,7,0,4,0,0,1,1,4,3,417,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
26,5,2,6,0,0,0,1,0,4,81,1,7,4,1,-1.8,93.369,-34.8,0.636,5008.7,0
48,9,1,5,0,0,0,1,4,3,22,25,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
28,10,2,3,0,1,0,1,2,3,106,1,999,1,1,-1.8,92.893,-46.2,1.266,5099.1,0
31,5,2,6,0,1,0,0,8,4,36,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
56,10,1,6,0,0,1,0,2,2,171,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
42,10,1,6,2,0,0,1,1,4,981,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
46,11,1,1,2,1,0,0,3,3,110,3,999,0,0,1.4,94.465,-41.8,4.955,5228.1,0
47,5,1,4,0,0,0,0,2,2,465,11,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
41,10,2,3,0,0,0,1,2,1,381,1,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
39,10,1,6,0,1,0,0,2,0,175,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,7,2,3,0,0,1,1,8,2,224,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
51,5,1,4,0,0,1,1,2,4,55,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
36,4,2,1,0,0,0,0,2,0,291,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,10,2,7,0,1,0,0,2,3,136,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
32,5,1,6,0,1,0,1,8,4,262,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
55,8,0,6,0,1,1,1,8,3,68,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
30,7,1,5,0,1,0,1,4,0,41,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
31,7,1,7,0,0,0,1,5,0,393,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
54,9,1,5,2,1,1,1,5,1,226,6,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
42,10,2,6,2,0,1,1,1,0,144,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
29,5,2,6,2,0,0,1,5,4,88,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
40,10,1,4,0,0,0,1,2,4,253,1,999,1,1,-1.8,92.893,-46.2,1.259,5099.1,0
50,7,1,5,0,1,0,0,2,4,1003,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,5,2,6,0,1,0,1,5,2,182,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
30,5,2,6,0,1,0,1,2,0,188,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
56,5,1,1,0,0,0,1,5,3,82,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
48,8,1,4,0,0,0,1,5,2,57,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
33,7,0,5,0,1,0,0,2,0,110,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
28,4,1,4,0,1,1,0,2,2,211,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
35,8,1,4,0,0,0,0,2,1,62,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
21,4,2,4,0,1,1,1,1,3,820,2,999,0,0,-1.8,93.075,-47.1,1.435,5099.1,0
30,7,2,5,0,1,0,0,2,2,343,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
41,5,2,4,0,0,0,0,3,2,328,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
36,7,1,5,2,1,0,1,5,4,314,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
48,7,1,2,0,0,1,0,2,1,175,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
45,9,1,2,2,0,0,0,2,2,463,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
24,5,2,4,0,1,0,1,4,0,595,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
31,7,2,5,0,1,0,1,1,0,21,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
32,8,1,4,0,0,0,0,2,4,248,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
32,5,2,4,0,1,1,1,1,2,120,1,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0
41,5,2,4,0,0,0,0,2,3,202,2,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0
35,7,1,6,2,0,0,1,8,2,698,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
27,0,1,2,2,0,1,0,4,2,399,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
29,5,2,6,0,1,0,1,5,1,307,1,999,0,0,-2.9,92.201,-31.4,0.859,5076.2,0
59,9,0,1,0,0,0,0,2,2,341,5,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
58,1,1,3,0,0,0,0,2,2,256,4,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
44,9,1,4,0,0,0,0,2,2,250,4,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
52,5,0,6,0,0,0,0,2,0,190,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
35,4,1,4,0,1,0,1,2,3,223,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
53,9,1,3,2,0,0,0,4,1,39,1,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0
39,9,1,3,0,0,0,0,8,3,281,2,999,1,1,-0.1,93.2,-42.0,4.076,5195.8,0
33,8,1,4,0,1,0,1,8,2,902,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
39,9,1,4,0,1,0,1,2,2,298,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
30,8,1,2,2,1,0,1,2,0,379,3,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
27,4,2,6,0,0,0,1,0,0,139,6,999,1,1,-1.8,93.369,-34.8,0.652,5008.7,0
43,0,1,6,2,2,2,0,2,1,87,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,6,1,1,2,2,2,0,2,2,153,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
48,7,1,1,2,0,0,0,2,1,118,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
31,9,2,4,0,1,1,1,8,3,559,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
24,9,1,3,0,1,0,1,7,4,160,1,999,0,0,-3.4,92.431,-26.9,0.72,5017.5,0
39,0,2,2,0,0,0,0,3,3,238,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
35,5,0,3,2,1,0,0,3,2,24,10,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
36,6,2,6,0,0,1,1,1,1,104,2,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
50,4,1,4,2,0,0,1,5,1,10,13,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
50,9,1,1,2,2,2,0,2,1,153,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,0,0,4,0,0,0,0,2,1,349,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
29,5,2,6,0,0,0,1,2,2,142,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
45,11,1,7,2,0,0,0,2,2,17,13,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,7,1,5,0,0,0,1,5,3,107,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
53,8,2,3,0,0,0,0,2,2,345,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
48,7,1,5,0,0,1,0,7,1,200,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0
51,6,1,6,2,2,2,1,8,4,31,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
42,7,2,5,2,0,0,0,2,0,22,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,7,2,6,0,0,0,1,8,1,113,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
45,9,1,4,2,1,0,1,5,2,399,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
34,7,2,6,0,1,0,1,5,3,385,4,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
39,3,1,1,2,1,0,0,2,0,381,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
42,4,1,7,0,0,0,0,2,0,50,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
24,9,2,3,0,1,0,0,2,1,112,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
20,8,2,4,0,0,0,0,2,3,238,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
53,7,1,5,0,0,0,0,2,4,260,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
40,10,1,6,0,0,0,1,8,4,234,5,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0
36,3,1,1,0,2,2,1,5,1,23,14,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
33,5,0,6,0,2,2,0,2,3,213,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
55,3,1,5,0,1,1,0,2,4,85,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,7,2,5,2,0,0,1,4,2,528,9,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
35,9,2,7,0,0,1,0,3,4,1114,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
50,6,1,6,0,1,0,0,3,4,306,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
31,7,1,6,0,0,0,1,7,1,146,2,12,3,1,-1.1,94.601,-49.5,0.982,4963.6,0
46,5,2,6,0,1,0,0,3,1,198,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
52,6,1,6,0,1,0,0,3,4,32,1,999,0,0,-1.7,94.055,-39.8,0.707,4991.6,0
50,5,1,3,0,1,0,1,5,3,15,5,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
32,7,1,5,0,0,0,1,2,0,20,6,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
34,8,1,4,2,0,0,1,4,1,924,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
47,9,1,5,2,1,0,0,2,2,131,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
57,6,1,1,0,1,0,0,1,0,534,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
59,9,1,3,0,1,0,1,1,3,177,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
26,5,1,4,0,0,0,1,4,1,260,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
43,9,1,2,0,1,0,1,1,4,160,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
43,9,1,3,0,0,0,0,2,1,768,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
25,9,2,4,2,0,1,1,2,3,338,3,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
29,3,1,4,0,1,0,1,8,3,408,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
41,10,0,6,0,0,0,1,8,4,157,4,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
53,9,0,1,0,0,0,1,4,1,305,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
43,5,1,6,0,1,0,1,5,3,24,13,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
33,4,1,4,0,0,0,1,4,1,280,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
54,3,0,7,0,1,0,0,2,2,96,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
41,9,1,5,2,0,0,1,1,4,370,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
35,0,1,6,0,0,0,0,3,4,360,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
34,9,2,6,0,1,1,0,2,4,266,6,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
34,9,2,3,2,1,0,0,2,0,55,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,5,2,6,0,1,0,0,3,3,316,1,999,0,0,-1.7,94.055,-39.8,0.742,4991.6,0
29,5,1,6,0,1,0,1,8,2,117,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
31,5,1,6,0,0,0,1,5,1,111,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
26,7,2,5,0,0,0,1,4,2,161,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
40,4,2,4,2,0,0,1,2,4,239,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0
56,4,1,4,2,1,0,1,2,4,373,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
44,5,1,4,0,0,0,0,3,4,36,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
40,9,1,3,0,1,0,1,2,3,308,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
33,5,0,6,0,1,0,1,5,0,73,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
43,0,1,3,2,1,1,1,8,0,252,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
28,10,2,6,0,0,0,1,4,4,292,3,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
51,5,1,2,2,1,0,0,2,4,343,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
48,4,1,4,0,1,0,1,8,1,835,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
46,6,1,1,0,0,1,1,5,3,239,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
31,4,2,4,0,1,0,0,2,4,31,9,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
55,8,0,6,0,0,0,0,4,1,345,16,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
28,5,2,6,0,1,1,1,2,4,63,4,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,3,2,1,0,0,2,3,323,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
29,5,1,4,0,0,0,0,2,4,288,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
59,11,1,7,0,1,0,1,2,0,399,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
37,2,1,7,0,1,0,1,4,0,110,17,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
39,9,1,5,0,1,0,1,2,2,177,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
37,10,0,7,0,1,0,1,2,1,147,2,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
33,9,1,1,0,1,0,1,4,4,286,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
27,5,2,6,0,0,0,1,4,0,130,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
30,7,2,5,0,1,0,0,7,4,169,2,999,0,0,-3.4,92.431,-26.9,0.739,5017.5,0
64,1,1,6,0,0,0,0,1,0,227,3,999,0,0,-1.8,93.075,-47.1,1.392,5099.1,0
33,10,1,6,0,0,0,1,5,2,113,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
31,5,2,6,0,0,1,1,5,2,126,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
35,4,2,4,0,0,0,0,3,4,17,14,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
42,5,2,6,0,0,0,1,5,0,1013,3,999,0,0,-1.7,94.027,-38.3,0.898,4991.6,0
24,4,2,4,0,0,0,1,2,2,46,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
54,1,0,5,0,0,0,1,8,0,62,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
29,2,2,4,0,0,0,1,1,3,86,1,999,0,0,-1.8,93.075,-47.1,1.406,5099.1,0
48,9,1,1,2,0,0,1,5,3,90,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
30,9,2,3,0,1,0,1,4,3,262,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
38,5,2,3,0,0,0,0,3,1,98,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
31,5,1,4,2,1,1,0,2,0,157,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
54,9,1,3,2,0,1,0,2,3,422,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
45,9,1,7,0,1,0,1,1,3,268,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0
48,5,1,6,0,0,0,1,4,4,54,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
43,5,2,6,0,0,0,1,5,0,99,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
32,0,1,6,0,1,0,1,5,2,97,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,9,1,1,0,0,0,1,2,2,104,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
41,10,1,4,0,0,0,0,2,3,77,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
27,9,1,3,0,0,0,0,2,1,189,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,9,0,2,0,0,0,0,2,0,55,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
34,6,2,5,0,1,0,0,2,4,10,7,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
50,5,1,6,0,1,0,1,5,1,76,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
38,7,2,4,2,0,1,1,5,1,100,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
27,0,2,6,0,1,0,1,0,0,269,1,999,0,0,-1.8,92.843,-50.0,1.56,5099.1,0
38,3,1,2,2,1,0,0,2,4,201,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
53,9,1,4,0,0,0,0,2,1,109,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
40,5,2,4,2,0,0,0,2,2,261,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,9,1,2,0,0,0,1,2,1,524,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,9,1,3,2,2,2,0,2,2,195,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
49,5,1,6,0,0,0,1,6,4,110,6,999,3,1,-1.1,94.199,-37.5,0.883,4963.6,0
28,7,1,5,0,0,0,1,4,1,261,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
39,5,1,4,0,1,0,1,5,0,154,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
30,7,2,6,0,0,1,1,5,1,729,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
56,10,0,6,0,1,0,1,8,3,487,1,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
28,9,1,1,2,1,0,1,4,3,44,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
42,9,2,2,0,0,0,1,2,1,482,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
63,1,1,1,0,0,0,1,5,3,163,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,0
59,1,1,6,0,1,0,1,5,3,50,4,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
41,9,2,1,0,0,0,0,3,3,83,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0
40,3,2,6,0,0,0,0,2,3,71,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
38,3,1,4,0,1,0,1,4,2,335,5,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
43,5,1,6,2,1,0,1,4,1,112,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
42,5,0,6,0,1,0,1,2,4,243,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
31,4,0,4,0,0,0,0,8,0,107,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
32,5,0,4,0,0,0,1,2,0,111,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
31,0,1,6,0,0,0,1,5,2,147,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
34,7,2,6,0,0,0,1,5,2,62,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
32,7,1,6,0,0,0,1,5,3,137,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
32,5,1,4,0,1,1,1,1,4,218,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
28,4,2,6,0,0,0,0,3,0,215,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
42,7,1,5,2,0,0,0,2,2,295,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
56,9,1,1,0,1,0,1,4,3,81,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
32,5,2,4,0,1,0,1,4,4,147,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
33,0,2,6,0,0,0,1,5,3,126,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
31,4,2,6,2,1,0,1,5,2,55,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
39,5,2,4,2,1,0,0,2,4,254,16,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
31,9,1,3,2,1,0,0,4,1,289,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
46,5,1,4,0,0,0,1,2,4,318,2,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0
35,9,2,1,2,1,1,1,2,0,46,2,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
55,5,1,6,2,1,1,0,2,2,232,2,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0
47,7,1,5,0,1,0,1,4,3,153,18,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
31,9,1,3,2,1,0,1,1,3,176,3,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
37,5,2,7,0,0,0,0,4,1,74,13,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
48,9,1,1,2,1,1,1,8,4,53,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
47,9,1,7,2,1,0,0,3,0,98,4,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
43,9,2,2,2,0,0,1,4,3,79,5,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
42,4,1,2,0,1,0,0,2,3,178,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
33,5,2,6,0,1,0,0,5,3,158,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
24,9,1,5,2,0,0,1,1,3,348,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
30,11,1,5,0,0,0,1,2,0,399,1,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
34,7,1,6,0,2,2,1,5,3,81,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
52,5,0,6,0,1,0,0,3,4,245,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
48,7,1,4,0,0,0,0,3,0,185,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
42,5,2,3,2,1,0,1,4,0,418,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
53,10,0,6,0,1,1,1,1,3,126,6,999,0,0,-1.8,93.749,-34.6,0.64,5008.7,0
25,9,2,3,0,1,0,1,2,4,73,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
30,8,2,4,0,0,0,0,2,1,77,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
32,9,1,3,0,0,0,1,8,1,55,1,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
57,1,1,2,0,0,1,1,2,3,93,1,999,1,1,-1.8,92.893,-46.2,1.327,5099.1,0
30,7,2,6,0,0,0,0,3,1,174,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
31,9,1,2,2,1,0,1,2,2,153,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
35,5,2,6,0,1,0,1,4,4,199,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
50,5,1,3,0,2,2,1,5,4,49,9,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
29,5,2,6,0,0,0,0,2,3,22,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
